ano,mes,id_sh4,id_pais,sigla_uf,id_municipio,peso_liquido_kg,valor_fob_dolar
2010,12,6107,97,SP,3503208,1839,71144
2010,12,8477,97,SP,3503208,60,2094
2021,1,3808,97,SP,3503208,4000,2080
2021,1,6103,97,SP,3503208,2,1495
2021,1,3924,97,SP,3503208,496,1600
2021,1,3824,97,SP,3503208,19200,20764
2021,1,6307,97,SP,3503208,0,6
2021,1,6117,97,SP,3503208,0,40
2021,1,6102,97,SP,3503208,0,90
2021,1,4001,97,SP,3503208,59,581
2021,1,6201,97,SP,3503208,0,85
2021,1,6104,97,SP,3503208,0,1532
2021,1,6106,97,SP,3503208,1,320
2021,1,6115,97,SP,3503208,1104,19375
2021,1,6108,97,SP,3503208,27,5119
2021,1,2928,97,SP,3503208,2000,2860
2021,1,6109,97,SP,3503208,0,3114
2021,1,6212,97,SP,3503208,4,2855
2021,1,3922,97,SP,3503208,2630,9708
2021,1,6101,97,SP,3503208,0,195
2021,1,6112,97,SP,3503208,0,13
2021,1,6107,97,SP,3503208,1847,46769
2011,11,6106,97,SP,3503208,261,11720
2011,11,9022,97,SP,3503208,10,1294
2011,11,5909,97,SP,3503208,83,751
2011,11,8479,97,SP,3503208,900,14146
2011,11,8477,97,SP,3503208,40,2290
2011,11,9018,97,SP,3503208,6,1728
2011,11,8422,97,SP,3503208,2,234
2011,11,6212,97,SP,3503208,127,14673
2011,11,6104,97,SP,3503208,38,2503
2011,11,8515,97,SP,3503208,9,365
2011,11,8419,97,SP,3503208,554,15936
2011,11,6115,97,SP,3503208,101,7272
2011,11,8424,97,SP,3503208,20,2126
2011,11,6108,97,SP,3503208,66,14411
2011,11,8465,97,SP,3503208,36,1060
2011,11,4011,97,SP,3503208,1,80
2011,11,7412,97,SP,3503208,1,84
2011,11,3916,97,SP,3503208,22,1018
2011,11,3920,97,SP,3503208,27,532
2014,11,6109,97,SP,3503208,175,13945
2014,11,6115,97,SP,3503208,900,44497
2014,11,6103,97,SP,3503208,13,1209
2014,11,6107,97,SP,3503208,778,38168
2014,11,2009,97,SP,3503208,23850,48988
2014,11,7615,97,SP,3503208,3505,32510
2014,11,6212,97,SP,3503208,50,5638
2014,11,6105,97,SP,3503208,27,1681
2014,11,6104,97,SP,3503208,269,15738
2014,11,6112,97,SP,3503208,1,219
2014,11,6108,97,SP,3503208,18,1889
2018,6,6101,97,SP,3503208,16,3442
2018,6,6109,97,SP,3503208,151,9987
2018,6,5909,97,SP,3503208,22,2037
2018,6,6107,97,SP,3503208,3268,122988
2018,6,6212,97,SP,3503208,132,12147
2018,6,6106,97,SP,3503208,183,7827
2018,6,6115,97,SP,3503208,398,23817
2018,6,6102,97,SP,3503208,2,374
2018,6,6108,97,SP,3503208,101,7712
2018,6,6103,97,SP,3503208,1,28
2018,6,8479,97,SP,3503208,2354,24908
2018,6,6104,97,SP,3503208,146,6568
2019,2,6115,97,SP,3503208,1227,27744
2019,2,6102,97,SP,3503208,0,68
2019,2,6212,97,SP,3503208,88,8063
2019,2,6104,97,SP,3503208,38,6170
2019,2,8414,97,SP,3503208,30,1050
2019,2,6106,97,SP,3503208,6,522
2019,2,7615,97,SP,3503208,3605,24096
2019,2,6109,97,SP,3503208,23,3256
2019,2,8419,97,SP,3503208,1040,32608
2019,2,8417,97,SP,3503208,1,120
2019,2,6112,97,SP,3503208,4,555
2019,2,6103,97,SP,3503208,8,1595
2019,2,6108,97,SP,3503208,178,12896
2019,2,5205,97,SP,3503208,920,3356
2019,2,6107,97,SP,3503208,1128,35062
2020,10,8414,97,SP,3503208,160,2892
2020,10,8419,97,SP,3503208,790,19528
2020,10,3926,97,SP,3503208,5840,17364
2020,10,4201,97,SP,3503208,11,100
2020,10,8424,97,SP,3503208,222,771
2020,10,8479,97,SP,3503208,895,9998
2020,10,8436,97,SP,3503208,7674,48869
2020,10,8432,97,SP,3503208,10140,32570
2020,10,8413,97,SP,3503208,148,1670
2007,3,6107,97,SP,3503208,2404,64284
2007,3,4009,97,SP,3503208,300,1500
2007,3,8413,97,SP,3503208,200,2700
2007,3,3402,97,SP,3503208,1000,5750
2007,3,8479,97,SP,3503208,1792,16014
2007,3,8467,97,SP,3503208,100,100
2007,3,8421,97,SP,3503208,100,100
2007,3,402,97,SP,3503208,120132,154344
2007,3,6212,97,SP,3503208,22,856
2007,3,6106,97,SP,3503208,9,304
2007,3,6115,97,SP,3503208,1372,41351
2007,3,7305,97,SP,3503208,100,149
2007,3,6108,97,SP,3503208,8,306
2014,12,6108,97,SP,3503208,450,37306
2014,12,9026,97,SP,3503208,1,225
2014,12,8419,97,SP,3503208,0,258
2014,12,6212,97,SP,3503208,300,21386
2014,12,6103,97,SP,3503208,39,6516
2014,12,4911,97,SP,3503208,60,183
2014,12,6109,97,SP,3503208,403,34610
2014,12,6115,97,SP,3503208,1143,55437
2014,12,8436,97,SP,3503208,7273,48036
2014,12,8533,97,SP,3503208,0,70
2014,12,7412,97,SP,3503208,0,10
2014,12,6107,97,SP,3503208,2582,122576
2014,12,6104,97,SP,3503208,488,28476
2014,12,6112,97,SP,3503208,1,115
2014,12,6106,97,SP,3503208,169,9728
2015,4,6108,97,SP,3503208,216,15151
2015,4,3919,97,SP,3503208,3,74
2015,4,6107,97,SP,3503208,7057,301131
2015,4,4819,97,SP,3503208,45,183
2015,4,6115,97,SP,3503208,1733,83737
2015,4,6109,97,SP,3503208,220,17360
2015,4,6212,97,SP,3503208,158,11466
2015,4,6106,97,SP,3503208,105,5089
2015,4,7615,97,SP,3503208,447,4169
2015,4,6103,97,SP,3503208,30,2559
2015,4,8436,97,SP,3503208,5400,33508
2015,4,6104,97,SP,3503208,214,13149
2015,4,4911,97,SP,3503208,8,167
2015,4,6105,97,SP,3503208,32,2121
2017,9,6107,97,SP,3503208,2665,97638
2017,9,8413,97,SP,3503208,5,540
2017,9,6106,97,SP,3503208,124,5462
2017,9,7604,97,SP,3503208,800,9920
2017,9,7907,97,SP,3503208,1,5
2017,9,6115,97,SP,3503208,2202,88820
2017,9,7615,97,SP,3503208,1261,10191
2017,9,6117,97,SP,3503208,2,112
2017,9,3926,97,SP,3503208,6,98
2017,9,6103,97,SP,3503208,5,344
2017,9,8419,97,SP,3503208,494,15000
2017,9,6104,97,SP,3503208,29,1945
2017,9,4016,97,SP,3503208,5,160
2017,9,3907,97,SP,3503208,9,1280
2017,9,6109,97,SP,3503208,28,1862
2017,9,6212,97,SP,3503208,18,1891
2017,9,3810,97,SP,3503208,37,3420
2017,9,6108,97,SP,3503208,9,839
2009,2,3402,97,SP,3503208,2000,16000
2009,2,6107,97,SP,3503208,350,14957
2009,2,8419,97,SP,3503208,500,11000
2007,8,9403,97,SP,3503208,12,10
2007,8,6107,97,SP,3503208,1440,44603
2007,8,6108,97,SP,3503208,6,305
2007,8,6106,97,SP,3503208,18,683
2007,8,6115,97,SP,3503208,1487,45317
2007,8,6212,97,SP,3503208,90,2969
2007,8,8479,97,SP,3503208,552,5590
2019,6,6212,97,SP,3503208,73,7150
2019,6,6213,97,SP,3503208,0,39
2019,6,6107,97,SP,3503208,1387,81302
2019,6,8419,97,SP,3503208,252,2838
2019,6,4821,97,SP,3503208,1,7
2019,6,4819,97,SP,3503208,200,1969
2019,6,8514,97,SP,3503208,28,595
2019,6,6101,97,SP,3503208,0,63
2019,6,6108,97,SP,3503208,147,8601
2019,6,6104,97,SP,3503208,9,3145
2019,6,6109,97,SP,3503208,31,5526
2019,6,6102,97,SP,3503208,0,11
2019,6,6106,97,SP,3503208,26,3201
2019,6,6117,97,SP,3503208,8,530
2019,6,6103,97,SP,3503208,12,2268
2019,6,6115,97,SP,3503208,3442,74398
2009,7,9403,97,SP,3503208,111,452
2009,7,6107,97,SP,3503208,637,18990
2009,7,6115,97,SP,3503208,1167,33626
2009,7,9618,97,SP,3503208,16,100
2009,7,6106,97,SP,3503208,34,1341
2009,7,6212,97,SP,3503208,1,56
2013,7,6505,97,SP,3503208,0,77
2013,7,6104,97,SP,3503208,117,7490
2013,7,6115,97,SP,3503208,929,40054
2013,7,6212,97,SP,3503208,95,7167
2013,7,6107,97,SP,3503208,632,28576
2013,7,6106,97,SP,3503208,6,254
2013,7,6109,97,SP,3503208,118,7764
2013,7,4819,97,SP,3503208,12,95
2013,7,6103,97,SP,3503208,120,6744
2013,7,6108,97,SP,3503208,228,16195
2013,7,6302,97,SP,3503208,0,6
2015,7,6115,97,SP,3503208,521,22524
2015,7,8419,97,SP,3503208,1010,26000
2015,7,6106,97,SP,3503208,11,493
2015,7,6107,97,SP,3503208,2229,89742
2015,7,6105,97,SP,3503208,65,3752
2015,7,3402,97,SP,3503208,6400,54400
2015,7,4202,97,SP,3503208,0,13
2015,7,6103,97,SP,3503208,37,5125
2015,7,6108,97,SP,3503208,19,1139
2015,7,6212,97,SP,3503208,11,879
2015,7,6104,97,SP,3503208,160,13762
2015,7,6109,97,SP,3503208,274,19600
2015,7,6114,97,SP,3503208,3,197
2015,8,8474,97,SP,3503208,36,430
2015,8,8515,97,SP,3503208,14,760
2015,8,3916,97,SP,3503208,23,1930
2015,8,8436,97,SP,3503208,12272,42939
2015,8,8477,97,SP,3503208,30,2070
2015,8,6103,97,SP,3503208,47,3080
2015,8,7615,97,SP,3503208,1089,7950
2015,8,9018,97,SP,3503208,7,1766
2015,8,6108,97,SP,3503208,187,13371
2015,8,6106,97,SP,3503208,67,3493
2015,8,6107,97,SP,3503208,2075,87688
2015,8,4016,97,SP,3503208,5,290
2015,8,3920,97,SP,3503208,57,3056
2015,8,6212,97,SP,3503208,140,11164
2015,8,9022,97,SP,3503208,20,1696
2015,8,6109,97,SP,3503208,73,4299
2015,8,6115,97,SP,3503208,698,29642
2015,8,6105,97,SP,3503208,4,205
2015,8,8424,97,SP,3503208,13,916
2015,8,6104,97,SP,3503208,55,3919
2010,1,402,97,SP,3503208,41864,80856
2010,3,6115,97,SP,3503208,698,20373
2010,3,6212,97,SP,3503208,76,5951
2010,3,9403,97,SP,3503208,46,270
2010,3,6107,97,SP,3503208,2075,66428
2010,3,6109,97,SP,3503208,1,42
2010,3,6104,97,SP,3503208,40,1527
2010,3,6106,97,SP,3503208,144,5179
2010,3,6108,97,SP,3503208,109,4092
2010,3,402,97,SP,3503208,41864,80856
2010,3,6213,97,SP,3503208,13,393
2010,3,6208,97,SP,3503208,5,286
2010,3,3402,97,SP,3503208,2000,13000
2010,3,6112,97,SP,3503208,35,1612
2009,5,9403,97,SP,3503208,168,577
2009,5,6115,97,SP,3503208,1006,29542
2009,5,6107,97,SP,3503208,2262,86140
2009,5,9618,97,SP,3503208,12,69
2009,5,3105,97,SP,3503208,3000,8400
2020,1,6212,97,SP,3503208,37,5192
2020,1,8515,97,SP,3503208,11,675
2020,1,2818,97,SP,3503208,75,525
2020,1,6108,97,SP,3503208,78,6472
2020,1,6104,97,SP,3503208,5,1715
2020,1,6107,97,SP,3503208,2676,96081
2020,1,9018,97,SP,3503208,13,524
2020,1,6115,97,SP,3503208,1546,46560
2020,1,6117,97,SP,3503208,3,238
2020,1,8419,97,SP,3503208,36,1431
2020,1,8422,97,SP,3503208,6,220
2020,1,8424,97,SP,3503208,31,2950
2020,1,4819,97,SP,3503208,265,637
2020,1,3920,97,SP,3503208,78,1506
2020,1,8477,97,SP,3503208,15,875
2020,1,6106,97,SP,3503208,7,852
2020,1,6101,97,SP,3503208,0,20
2020,1,6109,97,SP,3503208,4,2088
2020,1,6213,97,SP,3503208,4,406
2020,1,9022,97,SP,3503208,7,430
2016,7,3402,97,SP,3503208,2400,18360
2016,7,7615,97,SP,3503208,4299,36400
2016,7,6106,97,SP,3503208,239,8288
2016,7,6107,97,SP,3503208,581,14702
2016,7,6104,97,SP,3503208,277,10117
2016,7,6112,97,SP,3503208,1,226
2016,7,8419,97,SP,3503208,1560,40619
2016,7,3923,97,SP,3503208,2,22
2016,7,6115,97,SP,3503208,1812,67187
2016,7,8516,97,SP,3503208,2,47
2016,7,6105,97,SP,3503208,25,956
2016,7,6108,97,SP,3503208,996,54984
2016,7,6212,97,SP,3503208,425,23504
2016,7,6103,97,SP,3503208,122,3990
2016,7,4911,97,SP,3503208,21,296
2016,7,4016,97,SP,3503208,2,294
2016,7,6109,97,SP,3503208,214,12348
2016,7,6302,97,SP,3503208,7,31
2009,9,9022,97,SP,3503208,41,837
2009,9,9018,97,SP,3503208,10,1472
2009,9,8462,97,SP,3503208,15,265
2009,9,3920,97,SP,3503208,21,597
2009,9,8474,97,SP,3503208,9,249
2009,9,8465,97,SP,3503208,16,717
2009,9,8422,97,SP,3503208,3,125
2009,9,8467,97,SP,3503208,1,341
2009,9,4819,97,SP,3503208,37,153
2009,9,8421,97,SP,3503208,13,253
2009,9,6115,97,SP,3503208,289,9810
2009,9,8477,97,SP,3503208,12,752
2009,9,8516,97,SP,3503208,1,133
2009,9,8483,97,SP,3503208,6,490
2009,9,8515,97,SP,3503208,9,354
2009,9,6107,97,SP,3503208,890,30757
2009,9,9403,97,SP,3503208,82,346
2009,9,9010,97,SP,3503208,1,301
2009,9,9618,97,SP,3503208,19,64
2009,9,8424,97,SP,3503208,28,1674
2017,7,6108,97,SP,3503208,11,659
2017,7,6106,97,SP,3503208,1,30
2017,7,6103,97,SP,3503208,1,40
2017,7,6104,97,SP,3503208,1,32
2017,7,6107,97,SP,3503208,347,10264
2017,7,6212,97,SP,3503208,5,414
2017,7,6115,97,SP,3503208,20,1061
2017,7,6109,97,SP,3503208,12,686
2019,4,6107,97,SP,3503208,56,1994
2019,4,3906,97,SP,3503208,3500,13475
2019,4,3824,97,SP,3503208,348,6006
2012,8,6103,97,SP,3503208,8,1135
2012,8,6212,97,SP,3503208,77,6971
2012,8,6115,97,SP,3503208,1616,67446
2012,8,6109,97,SP,3503208,139,9107
2012,8,6108,97,SP,3503208,109,7158
2012,8,6107,97,SP,3503208,5472,225768
2012,8,6106,97,SP,3503208,124,6784
2012,8,6114,97,SP,3503208,4,1614
2012,8,6104,97,SP,3503208,64,3606
2012,8,4810,97,SP,3503208,19,616
2015,5,4016,97,SP,3503208,14,1182
2015,5,6815,97,SP,3503208,0,139
2015,5,9029,97,SP,3503208,2,681
2015,5,3926,97,SP,3503208,1,293
2015,5,6115,97,SP,3503208,218,6011
2015,5,2009,97,SP,3503208,23850,46460
2015,5,8533,97,SP,3503208,0,110
2015,5,7615,97,SP,3503208,1168,8580
2015,5,7315,97,SP,3503208,6,28
2015,5,8483,97,SP,3503208,34,897
2015,5,6107,97,SP,3503208,4441,216315
2015,5,8421,97,SP,3503208,3,250
2015,5,3921,97,SP,3503208,0,71
2015,5,7505,97,SP,3503208,1,9
2015,5,7320,97,SP,3503208,28,418
2015,5,7318,97,SP,3503208,3,490
2015,5,8482,97,SP,3503208,12,1298
2015,5,8435,97,SP,3503208,153,14916
2015,5,8536,97,SP,3503208,6,823
2015,5,4010,97,SP,3503208,5,181
2011,9,6212,97,SP,3503208,406,25347
2011,9,6114,97,SP,3503208,0,179
2011,9,6103,97,SP,3503208,14,772
2011,9,6505,97,SP,3503208,0,99
2011,9,6109,97,SP,3503208,56,3289
2011,9,6115,97,SP,3503208,1851,73344
2011,9,6106,97,SP,3503208,259,14965
2011,9,6107,97,SP,3503208,3336,147540
2011,9,3402,97,SP,3503208,6000,46800
2011,9,6108,97,SP,3503208,350,24380
2011,9,7615,97,SP,3503208,4225,37997
2011,9,6104,97,SP,3503208,66,3643
2011,9,6204,97,SP,3503208,0,60
2011,9,6302,97,SP,3503208,0,13
2011,9,9618,97,SP,3503208,4,14
2020,11,8477,97,SP,3503208,15,875
2020,11,3920,97,SP,3503208,28,650
2020,11,8474,97,SP,3503208,6,190
2020,11,2818,97,SP,3503208,10,70
2020,11,8515,97,SP,3503208,12,675
2020,11,9018,97,SP,3503208,9,239
2020,11,4805,97,SP,3503208,2,51
2020,11,8422,97,SP,3503208,6,220
2020,11,8419,97,SP,3503208,20,795
2020,11,8508,97,SP,3503208,6,207
2020,11,8424,97,SP,3503208,6,1100
2020,11,4811,97,SP,3503208,483,3557
2020,11,8414,97,SP,3503208,6,50
2020,11,7615,97,SP,3503208,5476,36613
2020,11,9022,97,SP,3503208,21,600
2019,8,6112,97,SP,3503208,5,641
2019,8,6104,97,SP,3503208,103,8312
2019,8,8481,97,SP,3503208,2,24
2019,8,6101,97,SP,3503208,6,631
2019,8,7615,97,SP,3503208,4347,32183
2019,8,6108,97,SP,3503208,28,2864
2019,8,4819,97,SP,3503208,265,322
2019,8,4202,97,SP,3503208,0,12
2019,8,6107,97,SP,3503208,2341,88154
2019,8,6106,97,SP,3503208,42,4017
2019,8,6109,97,SP,3503208,183,16082
2019,8,6115,97,SP,3503208,1243,20486
2019,8,6212,97,SP,3503208,30,2895
2019,8,8419,97,SP,3503208,830,15780
2019,8,6102,97,SP,3503208,0,75
2019,8,6103,97,SP,3503208,44,2677
2019,8,3926,97,SP,3503208,12,334
2021,7,6115,97,SP,3503208,944,29209
2021,7,6106,97,SP,3503208,23,1970
2021,7,8422,97,SP,3503208,12,480
2021,7,8414,97,SP,3503208,2,100
2021,7,6107,97,SP,3503208,1682,52253
2021,7,6104,97,SP,3503208,37,6264
2021,7,8487,97,SP,3503208,2,43
2021,7,8481,97,SP,3503208,215,1365
2021,7,8477,97,SP,3503208,36,1824
2021,7,8465,97,SP,3503208,51,1645
2021,7,6103,97,SP,3503208,9,2051
2021,7,8419,97,SP,3503208,19,890
2021,7,3920,97,SP,3503208,121,2960
2021,7,8424,97,SP,3503208,90,1870
2021,7,8205,97,SP,3503208,2,77
2021,7,4016,97,SP,3503208,8,504
2021,7,9018,97,SP,3503208,38,2150
2021,7,6108,97,SP,3503208,103,6872
2021,7,8516,97,SP,3503208,0,116
2021,7,8504,97,SP,3503208,0,111
2021,7,4008,97,SP,3503208,1,61
2021,7,8421,97,SP,3503208,42,530
2021,7,6109,97,SP,3503208,14,3710
2021,7,6117,97,SP,3503208,15,1023
2021,7,4811,97,SP,3503208,297,2390
2021,7,4819,97,SP,3503208,548,1510
2021,7,6307,97,SP,3503208,4,218
2021,7,8413,97,SP,3503208,1,44
2021,7,8479,97,SP,3503208,768,13764
2021,7,6212,97,SP,3503208,44,3482
2021,7,6101,97,SP,3503208,1,1177
2021,7,2818,97,SP,3503208,75,600
2021,7,6102,97,SP,3503208,3,681
2021,2,6109,97,SP,3503208,23,5034
2021,2,6108,97,SP,3503208,151,5670
2021,2,6103,97,SP,3503208,3,703
2021,2,3824,97,SP,3503208,540,7263
2021,2,6107,97,SP,3503208,352,15309
2021,2,5806,97,SP,3503208,3,68
2021,2,4819,97,SP,3503208,267,476
2021,2,4821,97,SP,3503208,253,67
2021,2,6112,97,SP,3503208,2,665
2021,2,6213,97,SP,3503208,2,208
2021,2,8419,97,SP,3503208,890,24500
2021,2,6212,97,SP,3503208,46,5367
2021,2,6104,97,SP,3503208,2,2943
2021,2,3918,97,SP,3503208,15,263
2021,2,6115,97,SP,3503208,522,11602
2018,10,6109,97,SP,3503208,0,1071
2018,10,8201,97,SP,3503208,3192,11875
2018,10,6101,97,SP,3503208,0,256
2018,10,6106,97,SP,3503208,0,805
2018,10,6212,97,SP,3503208,16,910
2018,10,6104,97,SP,3503208,14,2282
2018,10,6103,97,SP,3503208,0,360
2018,10,7615,97,SP,3503208,4653,32075
2018,10,8432,97,SP,3503208,53,234
2018,10,6115,97,SP,3503208,1136,20858
2018,10,3926,97,SP,3503208,5,69
2018,10,6107,97,SP,3503208,6120,225979
2018,10,6108,97,SP,3503208,83,3975
2018,9,7907,97,SP,3503208,1,11
2018,9,7615,97,SP,3503208,3003,23450
2018,9,3926,97,SP,3503208,24,531
2018,9,8474,97,SP,3503208,19,579
2018,9,3402,97,SP,3503208,2400,17352
2018,9,8424,97,SP,3503208,12,525
2018,9,8421,97,SP,3503208,100,1638
2018,9,8465,97,SP,3503208,58,1645
2018,9,8477,97,SP,3503208,6,378
2021,6,8481,97,SP,3503208,0,9
2021,6,6104,97,SP,3503208,78,7769
2021,6,6115,97,SP,3503208,1113,19987
2021,6,6107,97,SP,3503208,2955,79783
2021,6,7615,97,SP,3503208,7975,56251
2021,6,6213,97,SP,3503208,2,164
2021,6,6108,97,SP,3503208,1424,47908
2021,6,6106,97,SP,3503208,69,3117
2021,6,7907,97,SP,3503208,4,38
2021,6,6212,97,SP,3503208,704,38908
2021,6,6109,97,SP,3503208,55,6032
2021,6,3926,97,SP,3503208,26,621
2021,6,6307,97,SP,3503208,43,6176
2021,6,4819,97,SP,3503208,530,721
2019,12,6108,97,SP,3503208,227,9900
2019,12,6112,97,SP,3503208,0,170
2019,12,8414,97,SP,3503208,156,8719
2019,12,6104,97,SP,3503208,36,4654
2019,12,6115,97,SP,3503208,1048,24342
2019,12,4819,97,SP,3503208,265,641
2019,12,6212,97,SP,3503208,162,7794
2019,12,6107,97,SP,3503208,2573,108138
2019,12,6106,97,SP,3503208,0,118
2019,12,6117,97,SP,3503208,2,152
2019,12,6103,97,SP,3503208,13,1769
2019,12,6101,97,SP,3503208,0,20
2019,12,3824,97,SP,3503208,5000,15950
2019,12,6109,97,SP,3503208,15,4124
2019,12,8419,97,SP,3503208,648,25280
2019,12,8436,97,SP,3503208,5090,27830
2019,12,6203,97,SP,3503208,9,1900
2019,1,8419,97,SP,3503208,230,25416
2019,1,6107,97,SP,3503208,6259,197871
2019,1,6109,97,SP,3503208,47,14952
2019,1,6212,97,SP,3503208,357,35862
2019,1,6104,97,SP,3503208,75,16724
2019,1,4016,97,SP,3503208,2,213
2019,1,6117,97,SP,3503208,436,1134
2019,1,8481,97,SP,3503208,689,819
2019,1,6106,97,SP,3503208,21,4555
2019,1,6101,97,SP,3503208,2,798
2019,1,6103,97,SP,3503208,40,6134
2019,1,6108,97,SP,3503208,427,32214
2019,1,6115,97,SP,3503208,2185,44124
2019,1,6102,97,SP,3503208,0,28
2019,1,6114,97,SP,3503208,0,66
2019,1,3402,97,SP,3503208,2400,17352
2019,1,8436,97,SP,3503208,9552,38769
2019,10,4008,97,SP,3503208,1,72
2019,10,9026,97,SP,3503208,1,592
2019,10,4016,97,SP,3503208,0,358
2019,10,8413,97,SP,3503208,12,880
2019,10,8504,97,SP,3503208,10,365
2019,10,8481,97,SP,3503208,5,1414
2019,10,8516,97,SP,3503208,1,711
2020,12,6112,97,SP,3503208,0,152
2020,12,6106,97,SP,3503208,4,199
2020,12,6108,97,SP,3503208,85,3759
2020,12,6213,97,SP,3503208,1,64
2020,12,8414,97,SP,3503208,413,1580
2020,12,6104,97,SP,3503208,17,1887
2020,12,6117,97,SP,3503208,3,111
2020,12,8419,97,SP,3503208,3769,102380
2020,12,6103,97,SP,3503208,0,5
2020,12,8479,97,SP,3503208,388,3808
2020,12,6212,97,SP,3503208,15,1812
2020,12,8413,97,SP,3503208,76,1440
2020,12,6107,97,SP,3503208,618,20898
2020,12,6109,97,SP,3503208,0,590
2020,12,6115,97,SP,3503208,789,17472
2020,12,7615,97,SP,3503208,5596,37811
2020,2,6107,97,SP,3503208,114,4796
2020,2,6212,97,SP,3503208,286,27778
2020,2,6104,97,SP,3503208,14,4943
2020,2,6109,97,SP,3503208,0,2807
2020,2,6115,97,SP,3503208,155,4728
2020,2,6106,97,SP,3503208,20,2748
2020,2,6108,97,SP,3503208,743,35701
2020,2,6112,97,SP,3503208,0,81
2021,10,4908,97,SP,3503208,0,68
2021,10,8538,97,SP,3503208,1,286
2021,10,8481,97,SP,3503208,2,340
2021,10,8516,97,SP,3503208,1,250
2021,10,7615,97,SP,3503208,127,2093
2021,10,3926,97,SP,3503208,0,45
2021,10,8537,97,SP,3503208,2,491
2019,3,8424,97,SP,3503208,16,1580
2019,3,8422,97,SP,3503208,8,440
2019,3,9018,97,SP,3503208,3,157
2019,3,8477,97,SP,3503208,30,1837
2019,3,9022,97,SP,3503208,2,60
2019,3,2818,97,SP,3503208,70,490
2019,3,8479,97,SP,3503208,1015,10481
2019,3,8508,97,SP,3503208,8,456
2019,3,4811,97,SP,3503208,95,887
2019,3,8474,97,SP,3503208,27,570
2019,3,3910,97,SP,3503208,0,3
2019,3,8504,97,SP,3503208,7,73
2019,3,3920,97,SP,3503208,66,1470
2019,3,8515,97,SP,3503208,10,810
2019,3,3926,97,SP,3503208,1,5
2019,9,6107,97,SP,3503208,322,13075
2019,9,6104,97,SP,3503208,52,1458
2019,9,6103,97,SP,3503208,10,399
2019,9,6115,97,SP,3503208,128,1935
2019,11,6104,97,SP,3503208,0,867
2019,11,8205,97,SP,3503208,30,21
2019,11,8481,97,SP,3503208,90,538
2019,11,6108,97,SP,3503208,6,1362
2019,11,6109,97,SP,3503208,0,2458
2019,11,6115,97,SP,3503208,65,1440
2019,11,8479,97,SP,3503208,330,6138
2019,11,6106,97,SP,3503208,14,858
2019,11,6107,97,SP,3503208,93,3548
2019,11,6212,97,SP,3503208,19,2031
2019,11,8424,97,SP,3503208,45,223
2020,5,3824,97,SP,3503208,5596,4966
2020,5,7615,97,SP,3503208,3387,24624
2020,5,3402,97,SP,3503208,3600,5220
2020,5,3926,97,SP,3503208,23,736
2020,5,3906,97,SP,3503208,13860,12500
2018,12,6114,97,SP,3503208,1,166
2018,12,6115,97,SP,3503208,2342,68621
2018,12,6104,97,SP,3503208,29,9473
2018,12,6103,97,SP,3503208,5,2315
2018,12,6109,97,SP,3503208,73,16768
2018,12,6107,97,SP,3503208,3743,137715
2018,12,6112,97,SP,3503208,0,1477
2018,12,8479,97,SP,3503208,929,9280
2018,12,8419,97,SP,3503208,135,4850
2018,12,6106,97,SP,3503208,52,4091
2018,12,6108,97,SP,3503208,352,29450
2018,12,6102,97,SP,3503208,0,82
2018,12,4202,97,SP,3503208,0,130
2018,12,6212,97,SP,3503208,350,33134
2018,12,3926,97,SP,3503208,12,37
2018,12,6117,97,SP,3503208,24,114
2020,9,6108,97,SP,3503208,4,84
2020,9,6212,97,SP,3503208,8,693
2020,9,6117,97,SP,3503208,0,35
2020,9,6106,97,SP,3503208,7,264
2020,9,6103,97,SP,3503208,1,138
2020,9,6104,97,SP,3503208,12,1342
2020,9,6102,97,SP,3503208,0,144
2020,9,6109,97,SP,3503208,2,1124
2020,9,3824,97,SP,3503208,408,7258
2021,4,8436,97,SP,3503208,4724,34516
2021,4,8413,97,SP,3503208,13,1700
2021,4,3824,97,SP,3503208,2400,6456
2021,4,3821,97,SP,3503208,6,1977
2021,4,3906,97,SP,3503208,10340,9616
2021,4,8424,97,SP,3503208,305,249
2021,4,3822,97,SP,3503208,6,363
2021,4,8479,97,SP,3503208,1013,10934
2020,8,3824,97,SP,3503208,2400,6240
2020,8,8462,97,SP,3503208,2570,11500
2020,8,9019,97,SP,3503208,17,870
2002,1,8413,97,SP,3503208,6670,16085
2020,7,8413,97,SP,3503208,69,2000
2020,7,8484,97,SP,3503208,0,500
2020,7,3824,97,SP,3503208,2500,575
2019,7,8462,97,SP,3503208,8,760
2019,7,3824,97,SP,3503208,300,3183
2019,7,8477,97,SP,3503208,22,1750
2019,7,2818,97,SP,3503208,50,350
2019,7,9022,97,SP,3503208,5,1110
2019,7,3920,97,SP,3503208,66,1156
2019,7,8474,97,SP,3503208,8,460
2019,7,9018,97,SP,3503208,20,679
2019,7,8422,97,SP,3503208,8,264
2019,7,8419,97,SP,3503208,10,398
2019,7,8465,97,SP,3503208,87,2300
2019,7,8424,97,SP,3503208,3,750
2019,7,4811,97,SP,3503208,639,4034
2019,7,8515,97,SP,3503208,10,1350
2020,6,4008,97,SP,3503208,0,50
2020,6,9019,97,SP,3503208,81,4104
2020,6,8482,97,SP,3503208,420,21200
2020,6,8419,97,SP,3503208,791,21289
2020,6,3926,97,SP,3503208,2812,8555
2020,6,8413,97,SP,3503208,6,242
2020,6,8504,97,SP,3503208,1,68
